Player-additional,Player,Age,Team,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BA,OBP,SLG,OPS,SB%,ISO,BABIP,BB%,SO%,BB/SO,HR/SB,XBH%,RBI Rate,R Rate,Cluster,Hitter_Type,Speed_Tier
jacksal02,Alex Jackson,28.0,TBR,AL,58.0,155.0,139.0,17.0,17.0,7.0,0.0,3.0,12.0,1.0,0.0,12.0,53.0,33.0,2.0,2.0,1.0,1.0,0.0,0.122,0.201,0.237,0.439,1.0,0.115,0.167,0.077,0.342,0.226,3.0,0.588,0.077,0.11,0,Contact Hitter,Low Speed
jankotr01,Travis Jankowski,33.0,TEX,AL,104.0,207.0,190.0,19.0,38.0,5.0,0.0,1.0,12.0,11.0,1.0,12.0,44.0,46.0,3.0,5.0,0.0,0.0,0.0,0.2,0.266,0.242,0.508,0.917,0.042,0.255,0.058,0.213,0.273,0.091,0.158,0.058,0.092,0,Contact Hitter,Moderate Speed
janseda01,Danny Jansen,29.0,BOS/TOR,AL,92.0,324.0,278.0,35.0,57.0,13.0,0.0,9.0,24.0,0.0,0.0,40.0,61.0,97.0,4.0,3.0,0.0,3.0,0.0,0.205,0.309,0.349,0.658,0.0,0.144,0.227,0.123,0.188,0.656,0.0,0.386,0.074,0.108,1,Power Hitter,Low Speed
jeffery01,Ryan Jeffers,27.0,MIN,AL,122.0,465.0,412.0,56.0,93.0,22.0,0.0,21.0,64.0,3.0,0.0,32.0,94.0,178.0,9.0,14.0,1.0,6.0,0.0,0.226,0.3,0.432,0.732,1.0,0.206,0.238,0.069,0.202,0.34,7.0,0.462,0.138,0.12,2,Balanced Hitter,Low Speed
jimenel02,Eloy Jiménez,27.0,BAL/CHW,AL,98.0,349.0,324.0,25.0,77.0,14.0,0.0,6.0,23.0,3.0,0.0,22.0,70.0,109.0,13.0,2.0,0.0,1.0,1.0,0.238,0.289,0.336,0.626,1.0,0.098,0.285,0.063,0.201,0.314,2.0,0.26,0.066,0.072,1,Power Hitter,Low Speed
jimenle01,Leo Jiménez,23.0,TOR,AL,63.0,210.0,179.0,18.0,41.0,11.0,0.0,4.0,19.0,0.0,0.0,12.0,59.0,64.0,6.0,16.0,0.0,3.0,0.0,0.229,0.329,0.358,0.686,0.0,0.129,0.311,0.057,0.281,0.203,0.0,0.366,0.09,0.086,2,Balanced Hitter,Low Speed
joeco01,Connor Joe,31.0,PIT,NL,123.0,416.0,364.0,49.0,83.0,22.0,1.0,9.0,36.0,2.0,2.0,44.0,91.0,134.0,7.0,6.0,0.0,2.0,1.0,0.228,0.32,0.368,0.688,0.5,0.14,0.278,0.106,0.219,0.484,4.5,0.386,0.087,0.118,1,Power Hitter,Moderate Speed
johnsbr03,Bryce Johnson,28.0,SDP,NL,47.0,73.0,63.0,9.0,13.0,2.0,0.0,0.0,4.0,1.0,1.0,7.0,12.0,15.0,1.0,0.0,3.0,0.0,0.0,0.206,0.286,0.238,0.524,0.5,0.032,0.255,0.096,0.164,0.583,0.0,0.154,0.055,0.123,1,Power Hitter,Moderate Speed
jonesja08,Jahmai Jones,26.0,NYY,AL,33.0,47.0,42.0,8.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,16.0,16.0,0.0,2.0,1.0,0.0,0.0,0.238,0.304,0.381,0.685,0.5,0.143,0.36,0.043,0.34,0.125,1.0,0.3,0.085,0.17,0,Contact Hitter,Moderate Speed
jonesno01,Nolan Jones,26.0,COL,NL,79.0,297.0,256.0,28.0,58.0,13.0,1.0,3.0,28.0,5.0,4.0,36.0,91.0,82.0,7.0,1.0,1.0,3.0,2.0,0.227,0.321,0.32,0.641,0.556,0.093,0.333,0.121,0.306,0.396,0.6,0.293,0.094,0.094,1,Power Hitter,Moderate Speed
judgeaa01,Aaron Judge,32.0,NYY,AL,158.0,704.0,559.0,122.0,180.0,36.0,1.0,58.0,144.0,10.0,0.0,133.0,171.0,392.0,22.0,9.0,0.0,2.0,20.0,0.322,0.458,0.701,1.159,1.0,0.379,0.367,0.189,0.243,0.778,5.8,0.528,0.205,0.173,2,Balanced Hitter,Low Speed
julieed01,Edouard Julien,25.0,MIN,AL,94.0,301.0,266.0,36.0,53.0,9.0,0.0,8.0,21.0,6.0,0.0,33.0,102.0,86.0,2.0,2.0,0.0,0.0,0.0,0.199,0.292,0.323,0.616,1.0,0.124,0.288,0.11,0.339,0.324,1.333,0.321,0.07,0.12,0,Contact Hitter,Low Speed
julksco01,Corey Julks,28.0,CHW,AL,66.0,189.0,173.0,17.0,37.0,7.0,0.0,3.0,14.0,5.0,2.0,15.0,50.0,53.0,6.0,0.0,0.0,1.0,0.0,0.214,0.275,0.306,0.581,0.714,0.092,0.281,0.079,0.265,0.3,0.6,0.27,0.074,0.09,0,Contact Hitter,Moderate Speed
jungja01,Jace Jung,23.0,DET,AL,34.0,94.0,79.0,14.0,19.0,5.0,0.0,0.0,3.0,0.0,1.0,15.0,29.0,24.0,3.0,0.0,0.0,0.0,0.0,0.241,0.362,0.304,0.665,0.0,0.063,0.38,0.16,0.309,0.517,,0.263,0.032,0.149,1,Power Hitter,Low Speed
jungjo01,Josh Jung,26.0,TEX,AL,46.0,188.0,178.0,19.0,47.0,5.0,1.0,7.0,16.0,4.0,0.0,8.0,48.0,75.0,1.0,1.0,0.0,1.0,0.0,0.264,0.298,0.421,0.719,1.0,0.157,0.323,0.043,0.255,0.167,1.75,0.277,0.085,0.101,2,Balanced Hitter,Low Speed
kavadni01,Niko Kavadas,25.0,LAA,AL,30.0,106.0,93.0,11.0,17.0,2.0,0.0,4.0,8.0,1.0,0.0,11.0,41.0,31.0,0.0,2.0,0.0,0.0,0.0,0.183,0.283,0.333,0.616,1.0,0.15,0.271,0.104,0.387,0.268,4.0,0.353,0.075,0.104,0,Contact Hitter,Low Speed
keithco01,Colt Keith,22.0,DET,AL,148.0,556.0,516.0,54.0,134.0,15.0,4.0,13.0,61.0,7.0,1.0,36.0,110.0,196.0,4.0,2.0,0.0,2.0,2.0,0.26,0.309,0.38,0.689,0.875,0.12,0.306,0.065,0.198,0.327,1.857,0.239,0.11,0.097,1,Power Hitter,Moderate Speed
kelenja01,Jarred Kelenic,24.0,ATL,NL,131.0,449.0,412.0,49.0,95.0,18.0,2.0,15.0,45.0,7.0,2.0,32.0,133.0,162.0,5.0,1.0,1.0,3.0,1.0,0.231,0.286,0.393,0.679,0.778,0.162,0.3,0.071,0.296,0.241,2.143,0.368,0.1,0.109,2,Balanced Hitter,Moderate Speed
kellyca02,Carson Kelly,29.0,DET/TEX,AL,91.0,313.0,281.0,32.0,67.0,9.0,1.0,9.0,37.0,0.0,0.0,25.0,55.0,105.0,6.0,6.0,0.0,1.0,0.0,0.238,0.313,0.374,0.687,0.0,0.136,0.266,0.08,0.176,0.455,0.0,0.284,0.118,0.102,1,Power Hitter,Low Speed
keplema01,Max Kepler,31.0,MIN,AL,105.0,399.0,368.0,43.0,93.0,21.0,1.0,8.0,42.0,1.0,0.0,22.0,80.0,140.0,3.0,5.0,0.0,3.0,0.0,0.253,0.302,0.38,0.682,1.0,0.127,0.3,0.055,0.201,0.275,8.0,0.323,0.105,0.108,1,Power Hitter,Low Speed
kiermke01,Kevin Kiermaier,34.0,LAD/TOR,2LG,116.0,281.0,259.0,31.0,51.0,9.0,3.0,5.0,26.0,6.0,2.0,12.0,86.0,81.0,4.0,2.0,7.0,1.0,0.0,0.197,0.237,0.313,0.55,0.75,0.116,0.272,0.043,0.306,0.14,0.833,0.333,0.093,0.11,0,Contact Hitter,Moderate Speed
kimha01,Ha-Seong Kim,28.0,SDP,NL,121.0,470.0,403.0,60.0,94.0,16.0,3.0,11.0,47.0,22.0,5.0,58.0,77.0,149.0,8.0,2.0,4.0,3.0,4.0,0.233,0.33,0.37,0.7,0.815,0.137,0.261,0.123,0.164,0.753,0.5,0.319,0.1,0.128,1,Power Hitter,High Speed
kineris01,Isiah Kiner-Falefa,29.0,PIT/TOR,2LG,133.0,496.0,465.0,53.0,125.0,18.0,4.0,8.0,43.0,11.0,2.0,16.0,78.0,175.0,12.0,10.0,3.0,2.0,0.0,0.269,0.306,0.376,0.683,0.846,0.107,0.307,0.032,0.157,0.205,0.727,0.24,0.087,0.107,1,Power Hitter,Moderate Speed
kirilal01,Alex Kirilloff,26.0,MIN,AL,57.0,178.0,159.0,20.0,32.0,8.0,3.0,5.0,20.0,0.0,0.0,15.0,47.0,61.0,5.0,1.0,0.0,3.0,0.0,0.201,0.27,0.384,0.653,0.0,0.183,0.245,0.084,0.264,0.319,0.0,0.5,0.112,0.112,2,Balanced Hitter,Low Speed
kirkal01,Alejandro Kirk,25.0,TOR,AL,103.0,386.0,340.0,23.0,86.0,19.0,1.0,5.0,54.0,0.0,0.0,35.0,51.0,122.0,11.0,2.0,0.0,9.0,1.0,0.253,0.319,0.359,0.677,0.0,0.106,0.276,0.091,0.132,0.686,0.0,0.291,0.14,0.06,1,Power Hitter,Low Speed
kjershe01,Heston Kjerstad,25.0,BAL,AL,39.0,114.0,99.0,8.0,25.0,2.0,0.0,4.0,14.0,1.0,0.0,10.0,33.0,39.0,0.0,5.0,0.0,0.0,2.0,0.253,0.351,0.394,0.745,1.0,0.141,0.339,0.088,0.289,0.303,4.0,0.24,0.123,0.07,1,Power Hitter,Low Speed
kniznan01,Andrew Knizner,29.0,TEX,AL,35.0,93.0,90.0,5.0,15.0,1.0,0.0,1.0,9.0,0.0,0.0,1.0,22.0,19.0,2.0,1.0,0.0,1.0,0.0,0.167,0.183,0.211,0.394,0.0,0.044,0.206,0.011,0.237,0.045,0.0,0.133,0.097,0.054,0,Contact Hitter,Low Speed
kreidry01,Ryan Kreidler,26.0,DET,AL,35.0,65.0,59.0,9.0,7.0,0.0,0.0,1.0,2.0,5.0,3.0,6.0,19.0,10.0,2.0,0.0,0.0,0.0,0.0,0.119,0.2,0.169,0.369,0.625,0.05,0.154,0.092,0.292,0.316,0.2,0.143,0.031,0.138,0,Contact Hitter,Moderate Speed
kwanst01,Steven Kwan,26.0,CLE,AL,122.0,540.0,480.0,83.0,140.0,16.0,3.0,14.0,44.0,12.0,5.0,53.0,51.0,204.0,5.0,5.0,2.0,0.0,0.0,0.292,0.368,0.425,0.793,0.706,0.133,0.304,0.098,0.094,1.039,1.167,0.236,0.081,0.154,1,Power Hitter,Moderate Speed
langesh01,Shea Langeliers,26.0,OAK,AL,137.0,534.0,482.0,58.0,108.0,18.0,2.0,29.0,80.0,4.0,2.0,41.0,145.0,217.0,15.0,5.0,0.0,6.0,2.0,0.224,0.288,0.45,0.739,0.667,0.226,0.252,0.077,0.272,0.283,7.25,0.454,0.15,0.109,2,Balanced Hitter,Moderate Speed
langfwy01,Wyatt Langford,22.0,TEX,AL,134.0,557.0,499.0,74.0,126.0,25.0,4.0,16.0,74.0,19.0,3.0,51.0,115.0,207.0,6.0,4.0,0.0,3.0,3.0,0.253,0.325,0.415,0.74,0.864,0.162,0.296,0.092,0.206,0.443,0.842,0.357,0.133,0.133,1,Power Hitter,High Speed
larnatr01,Trevor Larnach,27.0,MIN,AL,112.0,400.0,355.0,59.0,92.0,17.0,0.0,15.0,52.0,4.0,1.0,40.0,89.0,154.0,12.0,3.0,0.0,2.0,1.0,0.259,0.338,0.434,0.771,0.8,0.175,0.304,0.1,0.222,0.449,3.75,0.348,0.13,0.148,2,Balanced Hitter,Moderate Speed
laurera01,Ramón Laureano,29.0,ATL/CLE,2LG,98.0,309.0,286.0,35.0,74.0,16.0,1.0,11.0,33.0,8.0,3.0,15.0,96.0,125.0,5.0,7.0,0.0,1.0,0.0,0.259,0.311,0.437,0.748,0.727,0.178,0.35,0.049,0.311,0.156,1.375,0.378,0.107,0.113,2,Balanced Hitter,Moderate Speed
leebr02,Brooks Lee,23.0,MIN,AL,50.0,185.0,172.0,9.0,38.0,6.0,1.0,3.0,27.0,3.0,0.0,11.0,27.0,55.0,6.0,0.0,0.0,2.0,2.0,0.221,0.265,0.32,0.585,1.0,0.099,0.243,0.059,0.146,0.407,1.0,0.263,0.146,0.049,1,Power Hitter,Low Speed
leeju01,Jung Hoo Lee,25.0,SFG,NL,37.0,158.0,145.0,15.0,38.0,4.0,0.0,2.0,8.0,2.0,3.0,10.0,13.0,48.0,2.0,1.0,0.0,2.0,0.0,0.262,0.31,0.331,0.641,0.4,0.069,0.273,0.063,0.082,0.769,1.0,0.158,0.051,0.095,1,Power Hitter,Moderate Speed
leeko01,Korey Lee,25.0,CHW,AL,125.0,394.0,377.0,36.0,79.0,14.0,1.0,12.0,37.0,6.0,3.0,17.0,122.0,131.0,12.0,0.0,0.0,0.0,0.0,0.21,0.244,0.347,0.591,0.667,0.137,0.276,0.043,0.31,0.139,2.0,0.342,0.094,0.091,0,Contact Hitter,Moderate Speed
lemahdj01,DJ LeMahieu,35.0,NYY,AL,67.0,228.0,201.0,19.0,41.0,5.0,0.0,2.0,26.0,0.0,1.0,19.0,35.0,52.0,13.0,1.0,1.0,6.0,0.0,0.204,0.269,0.259,0.527,0.0,0.055,0.229,0.083,0.154,0.543,0.0,0.171,0.114,0.083,1,Power Hitter,Low Speed
lewisro02,Royce Lewis,25.0,MIN,AL,82.0,325.0,292.0,40.0,68.0,16.0,0.0,16.0,47.0,0.0,0.0,28.0,74.0,132.0,5.0,0.0,0.0,5.0,2.0,0.233,0.295,0.452,0.747,0.0,0.219,0.251,0.086,0.228,0.378,0.0,0.471,0.145,0.123,2,Balanced Hitter,Low Speed
lindofr01,Francisco Lindor,30.0,NYM,NL,152.0,689.0,618.0,107.0,169.0,39.0,1.0,33.0,91.0,29.0,4.0,56.0,127.0,309.0,7.0,12.0,0.0,3.0,0.0,0.273,0.344,0.5,0.844,0.879,0.227,0.295,0.081,0.184,0.441,1.138,0.432,0.132,0.155,2,Balanced Hitter,Low Speed
lipsctr01,Trey Lipscomb,24.0,WSN,NL,61.0,211.0,190.0,20.0,38.0,3.0,0.0,1.0,10.0,11.0,2.0,16.0,40.0,44.0,7.0,2.0,1.0,1.0,0.0,0.2,0.268,0.232,0.5,0.846,0.032,0.247,0.076,0.19,0.4,0.091,0.105,0.047,0.095,0,Contact Hitter,Moderate Speed
locklty01,Tyler Locklear,23.0,SEA,AL,16.0,49.0,45.0,3.0,7.0,1.0,0.0,2.0,3.0,1.0,0.0,3.0,20.0,14.0,3.0,1.0,0.0,0.0,0.0,0.156,0.224,0.311,0.536,1.0,0.155,0.217,0.061,0.408,0.15,2.0,0.429,0.061,0.061,0,Contact Hitter,Low Speed
loftini01,Nick Loftin,25.0,KCR,AL,56.0,171.0,148.0,15.0,28.0,4.0,0.0,1.0,14.0,1.0,0.0,19.0,24.0,35.0,4.0,1.0,1.0,2.0,0.0,0.189,0.282,0.236,0.519,1.0,0.047,0.216,0.111,0.14,0.792,1.0,0.179,0.082,0.088,1,Power Hitter,Low Speed
loperjo01,Joey Loperfido,25.0,HOU/TOR,AL,81.0,262.0,243.0,24.0,52.0,13.0,4.0,4.0,25.0,4.0,2.0,13.0,95.0,85.0,3.0,4.0,1.0,1.0,0.0,0.214,0.264,0.35,0.614,0.667,0.136,0.331,0.05,0.363,0.137,1.0,0.404,0.095,0.092,0,Contact Hitter,Moderate Speed
lopezja03,Jack López,31.0,LAA,AL,27.0,71.0,67.0,4.0,17.0,3.0,0.0,1.0,6.0,0.0,1.0,2.0,25.0,23.0,2.0,1.0,1.0,0.0,0.0,0.254,0.286,0.343,0.629,0.0,0.089,0.39,0.028,0.352,0.08,0.0,0.235,0.085,0.056,0,Contact Hitter,Low Speed
lopezni01,Nicky Lopez,29.0,CHW,AL,124.0,445.0,398.0,40.0,96.0,12.0,3.0,1.0,21.0,5.0,7.0,37.0,67.0,117.0,3.0,4.0,6.0,0.0,0.0,0.241,0.312,0.294,0.606,0.417,0.053,0.288,0.083,0.151,0.552,0.2,0.167,0.047,0.09,1,Power Hitter,Moderate Speed
lopezot01,Otto López,25.0,MIA,NL,117.0,434.0,403.0,49.0,109.0,23.0,1.0,6.0,39.0,20.0,4.0,25.0,75.0,152.0,13.0,1.0,2.0,2.0,0.0,0.27,0.313,0.377,0.69,0.833,0.107,0.318,0.058,0.173,0.333,0.3,0.275,0.09,0.113,1,Power Hitter,Low Speed
lowebr01,Brandon Lowe,29.0,TBR,AL,107.0,425.0,385.0,56.0,94.0,19.0,3.0,21.0,58.0,5.0,1.0,33.0,112.0,182.0,7.0,5.0,0.0,2.0,2.0,0.244,0.311,0.473,0.783,0.833,0.229,0.287,0.078,0.264,0.295,4.2,0.457,0.136,0.132,2,Balanced Hitter,Moderate Speed
lowejo01,Josh Lowe,26.0,TBR,AL,106.0,387.0,353.0,37.0,85.0,19.0,2.0,10.0,34.0,25.0,1.0,32.0,123.0,138.0,2.0,0.0,0.0,2.0,4.0,0.241,0.302,0.391,0.693,0.962,0.15,0.338,0.083,0.318,0.26,0.4,0.365,0.088,0.096,2,Balanced Hitter,High Speed
lowena01,Nathaniel Lowe,28.0,TEX,AL,140.0,565.0,486.0,62.0,129.0,16.0,1.0,16.0,69.0,2.0,0.0,71.0,125.0,195.0,9.0,4.0,0.0,4.0,1.0,0.265,0.361,0.401,0.762,1.0,0.136,0.324,0.126,0.221,0.568,8.0,0.256,0.122,0.11,1,Power Hitter,Low Speed
luciama01,Marco Luciano,22.0,SFG,NL,27.0,81.0,76.0,10.0,16.0,5.0,1.0,0.0,3.0,0.0,1.0,5.0,28.0,23.0,1.0,0.0,0.0,0.0,0.0,0.211,0.259,0.303,0.562,0.0,0.092,0.333,0.062,0.346,0.179,,0.375,0.037,0.123,0,Contact Hitter,Low Speed
lukesna01,Nathan Lukes,29.0,TOR,AL,22.0,91.0,76.0,13.0,23.0,4.0,2.0,1.0,10.0,1.0,0.0,10.0,9.0,34.0,1.0,0.0,2.0,3.0,0.0,0.303,0.371,0.447,0.818,1.0,0.144,0.319,0.11,0.099,1.111,1.0,0.304,0.11,0.143,1,Power Hitter,High Speed
luxga01,Gavin Lux,26.0,LAD,NL,139.0,487.0,439.0,59.0,110.0,24.0,2.0,10.0,50.0,5.0,2.0,44.0,110.0,168.0,8.0,2.0,0.0,2.0,0.0,0.251,0.32,0.383,0.703,0.714,0.132,0.312,0.09,0.226,0.4,2.0,0.327,0.103,0.121,1,Power Hitter,Moderate Speed
machama01,Manny Machado,31.0,SDP,NL,152.0,643.0,593.0,77.0,163.0,30.0,0.0,29.0,105.0,11.0,2.0,45.0,124.0,280.0,25.0,1.0,0.0,4.0,6.0,0.275,0.325,0.472,0.797,0.846,0.197,0.302,0.07,0.193,0.363,2.636,0.362,0.163,0.12,2,Balanced Hitter,Moderate Speed
madribl01,Bligh Madris,28.0,DET,AL,21.0,75.0,67.0,8.0,18.0,3.0,0.0,1.0,5.0,0.0,0.0,6.0,20.0,24.0,0.0,0.0,0.0,1.0,0.0,0.269,0.324,0.358,0.683,0.0,0.089,0.362,0.08,0.267,0.3,0.0,0.222,0.067,0.107,1,Power Hitter,Low Speed
madrini01,Nick Madrigal,27.0,CHC,NL,51.0,94.0,86.0,5.0,19.0,3.0,0.0,0.0,10.0,1.0,0.0,4.0,10.0,22.0,2.0,3.0,1.0,0.0,0.0,0.221,0.28,0.256,0.535,1.0,0.035,0.25,0.043,0.106,0.4,0.0,0.158,0.106,0.053,1,Power Hitter,Low Speed
mailelu01,Luke Maile,33.0,CIN,NL,53.0,154.0,135.0,8.0,24.0,4.0,0.0,2.0,8.0,2.0,0.0,13.0,52.0,34.0,4.0,4.0,1.0,1.0,0.0,0.178,0.268,0.252,0.52,1.0,0.074,0.268,0.084,0.338,0.25,1.0,0.25,0.052,0.052,0,Contact Hitter,Low Speed
maldoma01,Martín Maldonado,37.0,CHW,AL,48.0,147.0,135.0,9.0,16.0,3.0,0.0,4.0,11.0,0.0,0.0,8.0,51.0,31.0,5.0,1.0,3.0,0.0,0.0,0.119,0.174,0.23,0.403,0.0,0.111,0.15,0.054,0.347,0.157,0.0,0.438,0.075,0.061,0,Contact Hitter,Low Speed
malloju02,Justyn-Henry Malloy,24.0,DET,AL,71.0,230.0,202.0,18.0,41.0,7.0,1.0,8.0,21.0,1.0,1.0,23.0,85.0,74.0,2.0,3.0,0.0,2.0,0.0,0.203,0.291,0.366,0.658,0.5,0.163,0.297,0.1,0.37,0.271,8.0,0.39,0.091,0.078,2,Balanced Hitter,Moderate Speed
manzaky01,Kyle Manzardo,23.0,CLE,AL,53.0,156.0,145.0,11.0,34.0,12.0,0.0,5.0,15.0,0.0,0.0,9.0,41.0,61.0,3.0,1.0,0.0,1.0,0.0,0.234,0.282,0.421,0.703,0.0,0.187,0.29,0.058,0.263,0.22,0.0,0.5,0.096,0.071,2,Balanced Hitter,Low Speed
marchra01,Rafael Marchán,25.0,PHI,NL,17.0,56.0,51.0,8.0,15.0,4.0,0.0,3.0,6.0,0.0,0.0,3.0,8.0,28.0,1.0,1.0,1.0,0.0,0.0,0.294,0.345,0.549,0.894,0.0,0.255,0.3,0.054,0.143,0.375,0.0,0.467,0.107,0.143,2,Balanced Hitter,Low Speed
margoma01,Manuel Margot,29.0,MIN,AL,129.0,343.0,315.0,37.0,75.0,17.0,1.0,4.0,31.0,5.0,0.0,21.0,54.0,106.0,10.0,3.0,1.0,3.0,0.0,0.238,0.289,0.337,0.626,1.0,0.099,0.273,0.061,0.157,0.389,0.8,0.293,0.09,0.108,1,Power Hitter,Low Speed
marshbr02,Brandon Marsh,26.0,PHI,NL,135.0,476.0,418.0,55.0,104.0,17.0,3.0,16.0,60.0,19.0,3.0,50.0,154.0,175.0,2.0,2.0,1.0,5.0,0.0,0.249,0.328,0.419,0.747,0.864,0.17,0.348,0.105,0.324,0.325,0.842,0.346,0.126,0.116,2,Balanced Hitter,High Speed
marteke01,Ketel Marte,30.0,ARI,NL,136.0,583.0,504.0,93.0,147.0,23.0,2.0,36.0,95.0,7.0,1.0,65.0,106.0,282.0,9.0,5.0,0.0,9.0,7.0,0.292,0.372,0.56,0.932,0.875,0.268,0.299,0.111,0.182,0.613,5.143,0.415,0.163,0.16,2,Balanced Hitter,Moderate Speed
marteno01,Noelvi Marté,22.0,CIN,NL,66.0,242.0,229.0,24.0,48.0,9.0,0.0,4.0,18.0,9.0,3.0,9.0,75.0,69.0,1.0,3.0,0.0,1.0,0.0,0.21,0.248,0.301,0.549,0.75,0.091,0.291,0.037,0.31,0.12,0.444,0.271,0.074,0.099,0,Contact Hitter,Moderate Speed
martest01,Starling Marte,35.0,NYM,NL,94.0,370.0,335.0,46.0,90.0,13.0,3.0,7.0,40.0,16.0,1.0,27.0,81.0,130.0,8.0,3.0,3.0,2.0,1.0,0.269,0.327,0.388,0.715,0.941,0.119,0.333,0.073,0.219,0.333,0.438,0.256,0.108,0.124,1,Power Hitter,High Speed
martian02,Ángel Martínez,22.0,CLE,AL,43.0,169.0,151.0,16.0,35.0,7.0,0.0,3.0,11.0,3.0,1.0,15.0,33.0,51.0,2.0,0.0,1.0,2.0,0.0,0.232,0.298,0.338,0.635,0.75,0.106,0.274,0.089,0.195,0.455,1.0,0.286,0.065,0.095,1,Power Hitter,Moderate Speed
martiau01,Austin Martin,25.0,MIN,AL,93.0,257.0,233.0,41.0,59.0,18.0,1.0,1.0,16.0,7.0,3.0,20.0,47.0,82.0,4.0,2.0,2.0,0.0,0.0,0.253,0.318,0.352,0.67,0.7,0.099,0.314,0.078,0.183,0.426,0.143,0.339,0.062,0.16,1,Power Hitter,Moderate Speed
martijd02,J.D. Martinez,36.0,NYM,NL,120.0,495.0,434.0,46.0,102.0,24.0,1.0,16.0,69.0,0.0,0.0,49.0,141.0,176.0,17.0,6.0,0.0,2.0,0.0,0.235,0.32,0.406,0.725,0.0,0.171,0.308,0.099,0.285,0.348,0.0,0.402,0.139,0.093,2,Balanced Hitter,Low Speed
martini02,Nick Martini,34.0,CIN,NL,52.0,163.0,146.0,23.0,31.0,4.0,2.0,5.0,24.0,1.0,3.0,9.0,38.0,54.0,1.0,4.0,0.0,3.0,0.0,0.212,0.272,0.37,0.641,0.25,0.158,0.245,0.055,0.233,0.237,5.0,0.355,0.147,0.141,0,Contact Hitter,Moderate Speed
massemi02,Michael Massey,26.0,KCR,AL,100.0,356.0,332.0,45.0,86.0,17.0,2.0,14.0,45.0,1.0,0.0,15.0,56.0,149.0,9.0,3.0,2.0,4.0,1.0,0.259,0.294,0.449,0.743,1.0,0.19,0.271,0.042,0.157,0.268,14.0,0.384,0.126,0.126,2,Balanced Hitter,High Speed
mastrmi01,Miles Mastrobuoni,28.0,CHC,NL,50.0,106.0,98.0,9.0,19.0,3.0,0.0,0.0,4.0,2.0,0.0,7.0,17.0,22.0,1.0,0.0,0.0,1.0,0.0,0.194,0.245,0.224,0.47,1.0,0.03,0.232,0.066,0.16,0.412,0.0,0.158,0.038,0.085,0,Contact Hitter,Low Speed
mateojo01,Jorge Mateo,29.0,BAL,AL,68.0,208.0,192.0,30.0,44.0,14.0,2.0,5.0,18.0,13.0,2.0,10.0,48.0,77.0,3.0,1.0,2.0,3.0,0.0,0.229,0.267,0.401,0.668,0.867,0.172,0.275,0.048,0.231,0.208,0.385,0.477,0.087,0.144,2,Balanced Hitter,Moderate Speed
matoslu02,Luis Matos,22.0,SFG,NL,45.0,156.0,150.0,14.0,32.0,5.0,0.0,5.0,25.0,0.0,0.0,5.0,24.0,52.0,5.0,0.0,0.0,1.0,1.0,0.213,0.237,0.347,0.584,0.0,0.134,0.221,0.032,0.154,0.208,0.0,0.312,0.16,0.09,0,Contact Hitter,Low Speed
mayoco01,Coby Mayo,22.0,BAL,AL,17.0,46.0,41.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,4.0,1.0,1.0,0.0,0.0,0.0,0.098,0.196,0.098,0.293,0.0,0.0,0.211,0.087,0.478,0.182,,0.0,0.0,0.087,0,Contact Hitter,Low Speed
mccanja02,James McCann,34.0,BAL,AL,65.0,233.0,214.0,27.0,50.0,9.0,0.0,8.0,31.0,1.0,0.0,13.0,56.0,83.0,3.0,2.0,0.0,4.0,0.0,0.234,0.279,0.388,0.667,1.0,0.154,0.273,0.056,0.24,0.232,8.0,0.34,0.133,0.116,2,Balanced Hitter,Low Speed
mccanky01,Kyle McCann,26.0,OAK,AL,54.0,157.0,140.0,13.0,33.0,4.0,0.0,5.0,15.0,0.0,0.0,16.0,59.0,52.0,2.0,1.0,0.0,0.0,1.0,0.236,0.318,0.371,0.69,0.0,0.135,0.368,0.102,0.376,0.271,0.0,0.273,0.096,0.083,2,Balanced Hitter,Low Speed
mccarja02,Jake McCarthy,26.0,ARI,NL,142.0,495.0,442.0,66.0,126.0,13.0,7.0,8.0,56.0,25.0,6.0,31.0,78.0,177.0,4.0,14.0,5.0,3.0,1.0,0.285,0.349,0.4,0.749,0.806,0.115,0.329,0.063,0.158,0.397,0.32,0.222,0.113,0.133,1,Power Hitter,High Speed
mccorch01,Chas McCormick,29.0,HOU,AL,94.0,267.0,242.0,32.0,51.0,6.0,1.0,5.0,27.0,8.0,2.0,17.0,72.0,74.0,3.0,4.0,1.0,3.0,0.0,0.211,0.271,0.306,0.576,0.8,0.095,0.274,0.064,0.27,0.236,0.625,0.235,0.101,0.12,0,Contact Hitter,Moderate Speed
mccoyma01,Mason McCoy,29.0,SDP,NL,19.0,57.0,49.0,7.0,10.0,2.0,0.0,0.0,3.0,1.0,0.0,5.0,19.0,12.0,2.0,0.0,3.0,0.0,0.0,0.204,0.278,0.245,0.523,1.0,0.041,0.333,0.088,0.333,0.263,0.0,0.2,0.053,0.123,0,Contact Hitter,Low Speed
